index,id,Song_Name,Artist_Name,Album_Name,Genre,Price,CopyRight,Time,Released
428,6430,"Little White Lies One Direction Pop , Music , Rock , Teen Pop , Pop/Rock , Dance $ 1.29 3:17 25-Nov-13",,Midnight Memories ( Deluxe Edition ),,,‰ ãÑ 2013 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,,
429,6443,"My Songs Know What You Did In the Dark ( Light Em Up ) Fall Out Boy ‰ ãÑ 2013 UMG Recordings , Inc. and Sony Music Entertainment",,"Now That 's What I Call Music , Vol . 46","Pop , Music",Album Only,,3:06,7-May-13
430,6458,I Do n't Believe You ( Main Version ) $ 1.29 ‰ ãÑ LaFace Recording LLC 4:36 28-Oct-08,P!NK,Funhouse,"Pop , Music , R&B / Soul , Dance , Pop/Rock",,,,
431,6524,Talkin ' 2 Myself ( feat . Kobe ) Recovery ( Deluxe Edition ) $ 1.29 ‰ ãÑ 2010 Aftermath Records 5:00,Eminem,,"Hip-Hop/Rap , Music , Rock , Hardcore Rap , Rap",,,,21-Jun-10
432,6532,"Space Bound Hip-Hop/Rap , Music , Rock , Hardcore Rap , Rap $ 1.29 4:38 21-Jun-10",Eminem,Recovery ( Deluxe Edition ),,,‰ ãÑ 2010 Aftermath Records,,
433,6592,"I Almost Do Taylor Swift Country , Music , Rock , Contemporary Country , Honky Tonk , Pop , Teen Pop ‰ ãÑ 2012 Big Machine Records , LLC . 22-Oct-12",,Red,,$ 1.29,,4:04,
434,6621,"Bad Blood ( Karaoke Version ) Taylor Swift Pop , Music $ 1.29 3:29",,Taylor Swift Karaoke : 1989,,,"‰ ãÑ 2014 Big Machine Records , LLC",,3-Mar-15
435,6624,"This Love ( Karaoke Version ) Pop , Music 4:07 3-Mar-15",Taylor Swift,Taylor Swift Karaoke : 1989,,$ 1.29,"‰ ãÑ 2014 Big Machine Records , LLC",,
436,6634,"Wildest Dreams Pop , Music , Rock $ 1.29 ‰ ãÑ 2014 Big Machine Records , LLC . 3:40 27-Oct-14",Taylor Swift,1989,,,,,
437,6679,You Belong With Me ( Instrumental With Background Vocals ) Taylor Swift,,Taylor Swift Karaoke : Fearless ( Instrumentals With Background Vocals ),"Country , Music",$ 0.99,"‰ ãÑ 2009 Big Machine Records , LLC",3:57,7-Apr-09
438,6724,"White Horse Taylor Swift Fearless Country , Music , Rock , Honky Tonk , Pop , Adult Contemporary , Contemporary Country $ 1.29 ‰ ãÑ 2008 Big Machine Records , LLC 3:54 11-Nov-08",,,,,,,
439,6762,"The Birds , Pt. 1 The Weeknd Trilogy R&B / Soul , Music , Rock , Contemporary R&B ‰ ãÑ 2012 XO & co. , Inc. 3:34 13-Nov-12",,,,$ 1.29,,,
440,6764,"Gone The Weeknd Trilogy R&B / Soul , Music , Rock , Contemporary R&B $ 1.29 ‰ ãÑ 2012 XO & co. , Inc.",,,,,,8:07,13-Nov-12
441,6851,"Wake Up Wiz Khalifa Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap $ 1.29 ‰ ãÑ 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 3:46 28-Mar-11",,Rolling Papers ( Deluxe Version ),,,,,
442,6855,Get Your S ** t Wiz Khalifa ‰ ãÑ 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 4:36,,Rolling Papers ( Deluxe Version ),"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",$ 1.29,,,28-Mar-11
443,6857,Fly Solo 28-Mar-11,Wiz Khalifa,Rolling Papers ( Deluxe Version ),"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",$ 1.29,‰ ãÑ 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,3:20,
444,6866,"Peer Pressure ( feat . Traci Nelson ) Hip-Hop/Rap , Music , Rock , Gangsta Rap , West Coast Rap $ 1.29",Snoop Dogg,Doggumentary,,,"‰ ãÑ 2011 Capitol Records , LLC . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records , LLC , 1750 North Vine Street , Hollywood , CA 90028 .",4:07,29-Mar-11
445,6867,"I Do n't Need No B **** ( feat . Devin the Dude & Kobe Honeycutt ) Doggumentary Hip-Hop/Rap , Music , Rock , Gangsta Rap , West Coast Rap ‰ ãÑ 2011 Capitol Records , LLC . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records , LLC , 1750 North Vine Street , Hollywood , CA 90028 . 3:59 29-Mar-11",Snoop Dogg,,,$ 1.29,,,
446,6876,Sumthin Like This Night ( feat . Gorillaz ) Doggumentary $ 1.29 29-Mar-11,Snoop Dogg & Gorillaz,,"Hip-Hop/Rap , Music , Rock , Gangsta Rap , West Coast Rap",,"‰ ãÑ 2011 Capitol Records , LLC . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records , LLC , 1750 North Vine Street , Hollywood , CA 90028 .",3:37,
447,6881,"Cold Game ( feat . Latoiya Williams ) Snoop Dogg & Latoiya Williams Doggumentary Hip-Hop/Rap , Music , Rock , Gangsta Rap , West Coast Rap $ 1.29 29-Mar-11",,,,,"‰ ãÑ 2011 Capitol Records , LLC . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records , LLC , 1750 North Vine Street , Hollywood , CA 90028 .",3:49,
448,6900,Follow You Down ( feat . Bright Lights ) Zedd Clarity ( Deluxe Edition ) $ 1.29 ‰ ãÑ 2013 Interscope Records 5:47,,,"Dance , Music",,,,24-Sep-13
449,362,"Sunburn ( Deluxe Edition ) Ed Sheeran #NAME ? Pop 4:35 September 9 , 2011",,,,$ 1.29,Doll records,,
450,378,"Sunburn ( Deluxe Edition ) Pop $ 1.29 Doll records 4:35 September 9 , 2011",Ed Sheeran,#NAME ?,,,,,
451,784,"Bad Blood Taylor Swift Pop 3:31 October 27 , 2014",,1989,,$ 1.29,"( C ) 2014 Big Machine Records , LLC .",,
452,800,"This Love 1989 Pop ( C ) 2014 Big Machine Records , LLC . 4:10 October 27 , 2014",Taylor Swift,,,$ 1.29,,,
453,815,Clean Ryan Adams 4:23,,1989,Rock,$ 1.29,( C ) 2015 PaxAmericana Recording Company Under Exclusive License To Blue Note Records,,"September 21 , 2015"
454,824,"Wildest Dreams Taylor Swift 1989 Pop $ 1.29 ( C ) 2014 Big Machine Records , LLC . 3:40",,,,,,,"October 27 , 2014"
455,1222,"Ruby , Do n't Take Your Love To Town 2:55",Kenny Rogers,49 All Time Greatest Hits,"Country , Traditional Country , Cowboy",$ 0.89,( c ) 2008 Goldenlane Records,,"August 1 , 2008"
456,1238,"Hurry Up Love Country , Traditional Country , Cowboy $ 0.89 August 1 , 2008",Kenny Rogers,49 All Time Greatest Hits,,,( c ) 2008 Goldenlane Records,2:29,
457,1872,You ( + Wiley ) Ed Sheeran 5 Pop,,,,$ 1.29,Dub Police Records,3:21,"June 23 , 2014"
458,1878,"Goodbye To You ( + Dot Rotten ) Ed Sheeran $ 1.29 5:30 June 23 , 2014",,5,Pop,,Dub Police Records,,
459,3099,"Who I Am With You Country September 16 , 2013",Chris Young,A.M.,,$ 1.29,"( C ) 2010 Hollywood Records , Inc.",3:11,
460,3581,The Tin Man Kenny Chesney $ 0.99,,All I Need To Know,Country,,2014 Scotty 2 Music Ascap,3:26,"June 13 , 1995"
461,3898,"Through The Ghost Amaryllis $ 1.29 Krankbrother March 23 , 2012",Shinedown,,Rock,,,4:01,
462,4465,"Bumpin ' The Night ( C ) 2014 Republic Records , a Division of UMG Recordings , Inc. ( Republic Nashville )",Florida Georgia Line,Anything Goes,Country,$ 1.29,,3:41,"October 14 , 2014"
463,4470,"Anything Goes Florida Georgia Line Country October 14 , 2014",,Anything Goes,,$ 1.29,"( C ) 2014 Republic Records , a Division of UMG Recordings , Inc. ( Republic Nashville )",3:38,
464,4511,Backwoods Beauty Queen Florida Georgia Line Anything Like Me Country 2011 Florida Georgia Line 4:15,,,,$ 0.99,,,"December 14 , 2010"
465,4532,"Applause ( Empire Of The Sun Remix ) Lady Gaga Applause ( Remixes ) $ 1.29 ( C ) 2013 Interscope Records September 30 , 2013",,,Pop,,,4:08,
466,4536,Applause ( DJ White Shadow Electrotech Remix ) Lady Gaga ( C ) 2013 Interscope Records,,Applause ( Remixes ),Pop,$ 1.29,,5:49,"September 30 , 2013"
467,4667,G.U.Y. [ Clean ] $ 1.29,Lady Gaga,Artpop [ Clean ],Pop,,( C ) 2013 Interscope Records,3:52,"November 11 , 2013"
468,5545,Bad Romance ( Kaskade Remix ) Lady Gaga $ 1.29 4:21,,Bad Romance Remixes,Pop,,( C ) 2009 Interscope Records,,"December 21 , 2009"
469,5682,"Skrillex Orchestral Suite By Varien ( Bonus Track ) Dance & Electronic , Dubstep Elektroshok Records",Skrillex,Bangarang EP [ Explicit ],,$ 1.29,,6:54,"December 27 , 2011"
470,6130,"Remark Rachel Platten 2014 Great Unknown , LLC April 26 , 2011",,Be Here,Pop,$ 0.99,,2:57,
471,6229,Beautiful Now ( Zonderling Remix ) [ feat . Jon Bellion ] Beautiful Now ( Remixes ),Zedd,,Dance & Electronic,$ 1.29,( C ) 2015 Interscope Records,3:53,"July 10 , 2015"
472,6230,"Beautiful Now ( Marshmello Remix ) [ feat . Jon Bellion ] Beautiful Now ( Remixes ) 3:16 July 10 , 2015",Zedd,,Dance & Electronic,$ 1.29,( C ) 2015 Interscope Records,,
473,6231,Beautiful Now ( KDrew Remix ) [ feat . Jon Bellion ] Dance & Electronic $ 1.29 ( C ) 2015 Interscope Records 3:59,Zedd,Beautiful Now ( Remixes ),,,,,"July 10 , 2015"
474,6235,"Beautiful Now ( Scout Remix ) [ feat . Jon Bellion ] Beautiful Now ( Scout Remix ) $ 1.29 October 9 , 2015",Zedd,,Dance & Electronic,,( C ) 2015 Interscope Records,3:18,
475,6499,"Take You ( Album Version ) Pop $ 1.29 ( C ) 2012 The Island Def Jam Music Group 3:40 June 19 , 2012",Justin Bieber,Believe,,,,,
476,6502,"Die In Your Arms ( Album Version ) Pop $ 1.29 ( C ) 2012 The Island Def Jam Music Group 3:57 June 19 , 2012",Justin Bieber,Believe,,,,,
477,7344,"Hope ( feat . Ty Dolla $ ign ) [ Explicit ] 5:24 August 19 , 2014",Wiz Khalifa,Blacc Hollywood ( Deluxe ) [ Explicit ],Rap & Hip-Hop,$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,,
478,7348,House In The Hills ( feat . Curren $ y ) [ Explicit ] Wiz Khalifa Blacc Hollywood ( Deluxe ) [ Explicit ] Rap & Hip-Hop $ 1.29 4:52,,,,,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,,"August 19 , 2014"
479,7356,True Colors ( feat . Nicki Minaj ) [ Explicit ] Wiz Khalifa Rap & Hip-Hop $ 1.29,,Blacc Hollywood ( Deluxe ) [ Explicit ],,,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:15,"August 19 , 2014"
480,7357,"We Dem Boyz Remix ( feat . Rick Ross , ScHoolboy Q & Nas ) [ Explicit ] Blacc Hollywood ( Deluxe ) [ Explicit ] Rap & Hip-Hop $ 1.29 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company 5:19",Wiz Khalifa,,,,,,"August 19 , 2014"
481,7362,"KK ( feat . Project Pat & Juicy J ) [ Explicit ] $ 1.29 August 19 , 2014",Wiz Khalifa,Blacc Hollywood ( Deluxe ) [ Explicit ],Rap & Hip-Hop,,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:09,
482,7363,"House In The Hills ( feat . Curren $ y ) [ Explicit ] Rap & Hip-Hop $ 1.29 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company 4:52 August 19 , 2014",Wiz Khalifa,Blacc Hollywood ( Deluxe ) [ Explicit ],,,,,
483,7369,"Still Down ( feat . Chevy Woods & Ty Dolla $ ign ) [ Explicit ] Wiz Khalifa Blacc Hollywood ( Deluxe ) [ Explicit ] Rap & Hip-Hop 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company August 19 , 2014",,,,$ 1.29,,4:16,
484,7371,"True Colors ( feat . Nicki Minaj ) [ Explicit ] Wiz Khalifa Rap & Hip-Hop $ 1.29 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company August 19 , 2014",,Blacc Hollywood ( Deluxe ) [ Explicit ],,,,4:15,
485,7373,You And Your Friends ( feat . Snoop Dogg & Ty Dolla $ ign ) [ Explicit ] Wiz Khalifa Rap & Hip-Hop 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company 3:06,,Blacc Hollywood ( Deluxe ) [ Explicit ],,$ 1.29,,,"August 19 , 2014"
486,7377,KK ( feat . Project Pat & Juicy J ) [ Explicit ] Wiz Khalifa Blacc Hollywood ( Deluxe ) [ Explicit ] Rap & Hip-Hop $ 1.29 4:09,,,,,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,,"August 19 , 2014"
487,7383,"So High ( feat . Ghost Loft ) [ Explicit ] Rap & Hip-Hop $ 1.29 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company 4:09 August 19 , 2014",Wiz Khalifa,Blacc Hollywood ( Deluxe ) [ Explicit ],,,,,
488,7387,"We Dem Boyz Remix ( feat . Rick Ross , ScHoolboy Q & Nas ) [ Explicit ] Blacc Hollywood ( Deluxe ) [ Explicit ] Rap & Hip-Hop $ 1.29 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company 5:19",Wiz Khalifa,,,,,,"August 19 , 2014"
489,7388,"You And Your Friends ( feat . Snoop Dogg & Ty Dolla $ ign ) [ Explicit ] Blacc Hollywood ( Deluxe ) [ Explicit ] $ 1.29 3:06 August 19 , 2014",Wiz Khalifa,,Rap & Hip-Hop,,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,,
490,7403,We Dem Boyz [ Explicit ] $ 1.29 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,Wiz Khalifa,Blacc Hollywood [ Explicit ],Rap & Hip-Hop,,,3:45,"August 19 , 2014"
491,7412,"Still Down ( feat . Chevy Woods & Ty Dolla $ ign ) [ Explicit ] $ 1.29 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company 4:16 August 19 , 2014",Wiz Khalifa,Blacc Hollywood [ Explicit ],Rap & Hip-Hop,,,,
492,7414,"True Colors ( feat . Nicki Minaj ) [ Explicit ] Wiz Khalifa Blacc Hollywood [ Explicit ] Rap & Hip-Hop 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company August 19 , 2014",,,,$ 1.29,,4:15,
493,7437,"So High ( feat . Ghost Loft ) [ Explicit ] Wiz Khalifa Blacc Hollywood [ Explicit ] $ 1.29 4:09 August 19 , 2014",,,Rap & Hip-Hop,,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,,
494,7440,"True Colors ( feat . Nicki Minaj ) [ Explicit ] Blacc Hollywood [ Explicit ] Rap & Hip-Hop 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company August 19 , 2014",Wiz Khalifa,,,$ 1.29,,4:15,
495,7497,"Blame ( Burns Remix ) Blame ( Remixes ) $ 1.29 4:17 November 10 , 2014",Calvin Harris feat . John Newman,,Dance & Electronic,,2013 1i Music,,
496,7757,Goner twenty one pilots Alternative Rock $ 1.29 3:56,,Blurryface,,,2015 Fueled By Ramen LLC for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,,"May 15 , 2015"
497,7926,"Electric Chapel ( Two Door Cinema Club Remix ) Lady Gaga ( C ) 2011 Interscope Records 3:59 November 21 , 2011",,Born This Way - The Remix,Pop,$ 1.29,,,
498,7981,Yayo $ 1.29 3:57,Lana Del Rey,Born To Die - The Paradise Edition [ Explicit ],Alternative Rock,,( C ) 2012 Lana Del Rey under exclusive licence to Polydor Ltd. ( UK ) . Under exclusive licence to Interscope Records in the USA,,"November 13 , 2012"
499,8057,"Bounce ( Fly Eye Club Mix ) Dance & Electronic 6:06 February 5 , 2013",Calvin Harris Feat . Kelis,Bounce,,$ 1.29,2015 Bill Maki,,
500,8306,"One Mississippi Bring You Back Country August 6 , 2013",Brett Eldredge,,,$ 1.29,2011 Toraay Records,3:45,
501,8814,"Busy ( N3mrod Remix ) [ feat . Kevin Lyttle ] [ Explicit ] Busy ( N3mrod Remix ) [ feat . Kevin Lyttle ] [ Explicit ] Dance & Electronic $ 0.99 April 10 , 2015",Boy Face,,,,2015 Perpetual Motions Ent . / F Pac Records/FROGG LIFE,2:32,
502,9120,"Chevy Van Caldwell County EP ( C ) 2011 EMI Records Nashville January 14 , 2011",Eric Church,,Country,$ 1.29,,2:48,
503,9358,"Is It Love P!nk Ca n't Take Me Home Pop ( C ) 2008 Concord Music Group , Inc. May 17 , 1999",,,,$ 0.99,,3:38,
504,9483,"Omen [ feat . Sam Smith ] Disclosure $ 1.29 ( C ) 2015 Island Records , a division of Universal Music Operations Limited 3:50",,Caracal ( Deluxe ),"Electronica , Dance & Electronic",,,,"September 25 , 2015"
505,9487,"Magnets [ feat . Lorde ] Caracal ( Deluxe ) Electronica , Dance & Electronic $ 1.29 ( C ) 2015 Island Records , a division of Universal Music Operations Limited 3:19 September 25 , 2015",Disclosure,,,,,,
506,9500,"Willing & Able [ feat . Kwabs ] Disclosure Caracal ( Deluxe ) ( C ) 2015 Island Records , a division of Universal Music Operations Limited 4:52",,,"Electronica , Dance & Electronic",$ 1.29,,,"September 25 , 2015"
507,9508,"Moving Mountains [ feat . Brendan Reilly ] Disclosure Electronica , Dance & Electronic September 25 , 2015",,Caracal ( Deluxe ),,$ 1.29,"( C ) 2015 Island Records , a division of Universal Music Operations Limited",5:36,
508,9523,"Holding On [ feat . Gregory Porter ] Disclosure $ 1.29 5:15 September 25 , 2015",,Caracal,"Electronica , Dance & Electronic",,"( C ) 2015 Island Records , a division of Universal Music Operations Limited",,
509,9526,"Magnets [ feat . Lorde ] Disclosure Caracal $ 1.29 September 25 , 2015",,,"Electronica , Dance & Electronic",,"( C ) 2015 Island Records , a division of Universal Music Operations Limited",3:19,
510,9828,"Over When It 's Over Eric Church $ 1.29 ( C ) 2013 EMI Records Nashville April 5 , 2013",,Caught In The Act : Live,Country,,,2:59,
511,9835,Pledge Allegiance To The Hag ( Live ) Caught In The Act : Live Country $ 1.29 ( C ) 2013 EMI Records Nashville 4:55,Eric Church,,,,,,"April 5 , 2013"
512,9940,"Ai n't Got Nothing ( Album Version ( Edited ) ) [ feat . Lil Boosie ] [ Clean ] Certified ( Edited Version ) $ 0.99 ( C ) 2014 Island Records , a division of UMG Recordings , Inc. 3:52",David Banner,,Rap & Hip-Hop,,,,"September 20 , 2005"
513,9941,"Bloody War ( Album Version ( Edited ) ) [ feat . BG ] [ Clean ] September 20 , 2005",David Banner,Certified ( Edited Version ),Rap & Hip-Hop,$ 0.99,"( C ) 2014 Island Records , a division of UMG Recordings , Inc.",4:27,
514,9943,"Take Your ( Album Version ( Edited ) ) [ feat . Bun B ] [ Clean ] David Banner ( C ) 2014 Island Records , a division of UMG Recordings , Inc. 4:42",,Certified ( Edited Version ),Rap & Hip-Hop,$ 0.69,,,"September 20 , 2005"
515,9947,"Crossroads ( Album Version ( Edited ) ) [ feat . Grout ] [ Clean ] Certified ( Edited Version ) Rap & Hip-Hop September 20 , 2005",David Banner,,,$ 0.99,"( C ) 2014 Island Records , a division of UMG Recordings , Inc.",3:45,
516,10251,Over When It 's Over Chief 2:39,Eric Church,,Country,$ 1.29,( C ) 2011 EMI Records Nashville,,"July 22 , 2011"
517,10377,"Sweet Little Jesus Boy 3:04 August 17 , 2000",Kenny Rogers,Christmas Greetings,"Holiday , Christmas , Miscellaneous",$ 1.29,"( C ) 2000 Capitol Records , LLC",,
518,10527,"Clarity ( Zedd Union Mix ) [ feat . Foxes ] Zedd Clarity ( Remixes ) Dance & Electronic $ 1.29 3:28 February 12 , 2013",,,,,( C ) 2013 Interscope Records,,
519,10533,Spectrum [ feat . Matthew Koma ] Zedd Dance & Electronic,,Clarity,,$ 1.29,( C ) 2012 Interscope Records,4:03,"October 9 , 2012"
520,10926,The Back Roads & The Back Row Cole Swindell 3:44,,Cole Swindell,Country,$ 1.29,"( C ) 2011 UMG Recordings , Inc.",,"February 18 , 2014"
521,10938,"The Back Roads & The Back Row $ 1.29 3:44 February 18 , 2014",Cole Swindell,Cole Swindell,Country,,"( C ) 2011 UMG Recordings , Inc.",,
522,11277,"Boiling ( Medlar Remix ) Disclosure $ 0.89 5:52 April 2 , 2013",,Control,Dance & Electronic,,2013 Greco-Roman Ltd,,
523,11758,"Cuando Te Veo Remix Feat . Nicky Jam ( Urban Version ) $ 1.29 3:51 April 17 , 2015",ChocQuibTown feat . Nicky Jam,Cuando Te Veo Remix Feat . Nicky Jam,"International , Latin Music",,( C ) 2014 Acoda,,
524,12106,"Dangerous ( feat . Sam Martin ) Dangerous ( feat . Sam Martin ) Dance & Electronic $ 1.29 2013 Howard Hersh October 6 , 2014",David Guetta,,,,,3:23,
525,13586,"Platinum ( ( Feat . R. Kelly ) [ Edited ] ) Doggumentary [ Edited ] Rap & Hip-Hop , West Coast 4:29",Snoop Dogg,,,$ 1.29,"( C ) 2011 Capitol Records , LLC",,"March 29 , 2011"
526,13587,"Boom ( ( Feat . T-Pain ) [ Edited ] ) Snoop Dogg Doggumentary [ Edited ] Rap & Hip-Hop , West Coast $ 1.29",,,,,"( C ) 2011 Capitol Records , LLC",3:50,"March 29 , 2011"
527,13600,"Toyz N Da Hood ( Feat . Bootsy Collins ) [ Explicit ] Snoop Dogg $ 1.29 March 29 , 2011",,Doggumentary [ Explicit ],"Rap & Hip-Hop , West Coast",,"( C ) 2011 Capitol Records , LLC",2:40,
528,13612,"This Weed Iz Mine ( Feat . Wiz Khalifa ) [ Explicit ] Doggumentary [ Explicit ] ( C ) 2011 Capitol Records , LLC 3:43",Snoop Dogg,,"Rap & Hip-Hop , West Coast",$ 1.29,,,"March 29 , 2011"
529,13713,Doin ' My Thing Luke Bryan Doin ' My Thing Country $ 1.29 3:09,,,,,( C ) 2009 Capitol Records Nashville,,"October 2 , 2009"
530,14998,"Ease My Mind ( feat . Niki and the Dove ) [ GTA Remix ] Ease My Mind v Ragga Bomb Remixes 4:41 November 24 , 2014",Skrillex,,"Dance & Electronic , Dubstep",$ 1.29,"2014 OWSLA/Big Beat Records , Inc. for the United States and WEA International Inc. for the world outside of the United States .",,
531,15256,"El PerdÌ_n ( Gregor Salto Remix ) Nicky Jam & Enrique Iglesias 2015 Real Sounds July 1 , 2015",,El PerdÌ_n ( The Remixes ),"International , Latin Music , Latin Hip-Hop",$ 1.29,,4:09,
532,16397,X2CU Jason Derulo Pop 2011 Because Music,,Everything Is 4 [ Clean ],,$ 1.29,,5:14,"June 1 , 2015"
533,17069,White Horse Taylor Swift Fearless,,,"Country , Country Rock , Rock",$ 1.29,"( C ) 2008 Big Machine Records , LLC",3:54,"November 11 , 2008"
534,17143,"How We Do Things ( feat . Monty ) [ Clean ] Rap & Hip-Hop ( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",Fetty Wap,Fetty Wap ( Deluxe ) [ Clean ],,$ 1.29,,3:31,"September 25 , 2015"
535,17158,"Rewind ( feat . Monty ) [ Clean ] Rap & Hip-Hop $ 1.29 September 25 , 2015",Fetty Wap,Fetty Wap ( Deluxe ) [ Clean ],,,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:36,
536,17160,"For My Team ( feat . Monty ) [ Clean ] Fetty Wap $ 1.29 3:28 September 25 , 2015",,Fetty Wap ( Deluxe ) [ Clean ],Rap & Hip-Hop,,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",,
537,17161,"Whateva ( feat . Monty ) [ Clean ] Fetty Wap ( Deluxe ) [ Clean ] $ 1.29 ( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves 5:11 September 25 , 2015",Fetty Wap,,Rap & Hip-Hop,,,,
538,17169,"My Way ( feat . Monty ) [ Explicit ] Fetty Wap Fetty Wap ( Deluxe ) [ Explicit ] Rap & Hip-Hop ( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves 3:33",,,,$ 1.29,,,"September 25 , 2015"
539,17181,Whateva ( feat . Monty ) [ Explicit ] Rap & Hip-Hop,Fetty Wap,Fetty Wap ( Deluxe ) [ Explicit ],,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:11,"September 25 , 2015"
540,17183,How We Do Things ( feat . Monty ) [ Clean ] Fetty Wap,,Fetty Wap [ Clean ],Rap & Hip-Hop,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",3:31,"September 25 , 2015"
541,17185,"Jugg ( feat . Monty ) [ Clean ] Fetty Wap Fetty Wap [ Clean ] Rap & Hip-Hop ( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves 3:20 September 25 , 2015",,,,$ 1.29,,,
542,17189,"My Way ( feat . Monty ) [ Clean ] Fetty Wap Fetty Wap [ Clean ] Rap & Hip-Hop $ 1.29 September 25 , 2015",,,,,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",3:32,
543,17190,"Time ( feat . Monty ) [ Clean ] $ 1.29 ( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",Fetty Wap,Fetty Wap [ Clean ],Rap & Hip-Hop,,,4:38,"September 25 , 2015"
544,17200,"How We Do Things ( feat . Monty ) [ Explicit ] Rap & Hip-Hop $ 1.29 ( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves September 25 , 2015",Fetty Wap,Fetty Wap [ Explicit ],,,,3:31,
545,17201,"679 ( feat . Monty ) [ Explicit ] $ 1.29 ( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves September 25 , 2015",Fetty Wap,Fetty Wap [ Explicit ],Rap & Hip-Hop,,,3:07,
546,17206,My Way ( feat . Monty ) [ Explicit ] Fetty Wap Rap & Hip-Hop $ 1.29,,Fetty Wap [ Explicit ],,,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",3:33,"September 25 , 2015"
547,17215,"Rewind ( feat . Monty ) [ Explicit ] Fetty Wap [ Explicit ] Rap & Hip-Hop ( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves September 25 , 2015",Fetty Wap,,,$ 1.29,,5:36,
548,17350,"ICE ( Kaskades ICE Mix ) Kaskade Dance & Electronic , House $ 1.29 2012 Coastal Entertainment 4:30",,Fire & Ice,,,,,"July 23 , 2013"
549,17643,Extra Extra Credit [ Explicit ] Wiz Khalifa 2013 Mad Decent,,Flight School [ Explicit ],Rap & Hip-Hop,$ 0.99,,4:03,"April 17 , 2009"
550,17651,I 'm Good [ Explicit ] Wiz Khalifa Flight School [ Explicit ] 2013 Mad Decent 2:32,,,Rap & Hip-Hop,$ 0.99,,,"April 17 , 2009"
