id,label,left_index,left_id,left_Song_Name,left_Artist_Name,left_Album_Name,left_Genre,left_Price,left_CopyRight,left_Time,left_Released,right_index,right_id,right_Song_Name,right_Artist_Name,right_Album_Name,right_Genre,right_Price,right_CopyRight,right_Time,right_Released
117,1,265,3354,Extra Extra Credit Wiz Khalifa Flight School $ 0.99 2009 Rostrum Records 4:03,,,"Hip-Hop/Rap , Music",,,,17-Apr-09,551,17660,"Extra Extra Credit [ Explicit ] Rap & Hip-Hop April 17 , 2009",Wiz Khalifa,Flight School [ Explicit ],,$ 0.99,2013 Mad Decent,4:03,
118,1,176,1777,"Voy a Beber ( feat . ' • ejo ) [ Remix ] Greatest Hits , Vol . 1 $ 0.99 2014 La Industria Inc licencia a Codiscos S.A.S. 3:44 4-Nov-14",Nicky Jam,,"Latin Urban , Music , Latino",,,,,564,20232,"Voy a Beber ( Remix ) $ 0.99 November 4 , 2014",Nicky Jam,"Greatest Hits , Vol . 1","International , Latin Music",,( C ) 2014 La industria Inc,3:44,
119,0,287,3450,Remember You ( feat . The Weeknd ) O.N.I.F.C. ( Deluxe Version ) $ 1.99 5:20 4-Dec-12,Wiz Khalifa,,"Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap",,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,,,731,34292,The Bluff ( feat . Cam ` Ron ) [ Clean ] Wiz Khalifa O.N.I.F.C. [ Clean ] Rap & Hip-Hop 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,,,,$ 1.29,,3:48,"December 4 , 2012"
120,1,171,1736,The Back Roads and the Back Row Cole Swindell Cole Swindell $ 1.29 18-Feb-14,,,"Country , Music , Contemporary Country",,2014 Warner Music Nashville LLC and WEA International Inc. for the world outside the U.S.,3:41,,521,10938,"The Back Roads & The Back Row $ 1.29 3:44 February 18 , 2014",Cole Swindell,Cole Swindell,Country,,"( C ) 2011 UMG Recordings , Inc.",,
121,0,5,250,VHS Outro ( Interlude ) 2015 KIDinaKORNER/Interscope Records 1:25 30-Jun-15,X Ambassadors,VHS,"Alternative , Music , Rock , Adult Alternative",$ 1.29,,,,904,52970,Moving Day ( Interlude ) X Ambassadors Alternative Rock 0:19,,VHS [ Clean ],,$ 1.29,( C ) 2015 KIDinaKORNER/Interscope Records,,"June 30 , 2015"
122,1,0,110,VHS Outro ( Interlude ) 1:25 30-Jun-15,X Ambassadors,VHS,"Alternative , Music , Rock , Adult Alternative",$ 1.29,2015 KIDinaKORNER/Interscope Records,,,915,53087,"VHS Outro ( Interlude ) [ Explicit ] VHS [ Explicit ] Alternative Rock ( C ) 2015 KIDinaKORNER/Interscope Records 1:25 June 30 , 2015",X Ambassadors,,,$ 1.29,,,
123,1,406,5827,Die in Your Arms $ 1.29 ‰ ãÑ 2012 The Island Def Jam Music Group 3:57 19-Jun-12,Justin Bieber,Believe ( Deluxe Edition ),"Pop , Music",,,,,476,6502,"Die In Your Arms ( Album Version ) Pop $ 1.29 ( C ) 2012 The Island Def Jam Music Group 3:57 June 19 , 2012",Justin Bieber,Believe,,,,,
124,0,286,3449,"Remember You ( feat . The Weeknd ) Wiz Khalifa Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap $ 1.99",,O.N.I.F.C. ( Deluxe Version ),,,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:20,4-Dec-12,482,7363,"House In The Hills ( feat . Curren $ y ) [ Explicit ] Rap & Hip-Hop $ 1.29 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company 4:52 August 19 , 2014",Wiz Khalifa,Blacc Hollywood ( Deluxe ) [ Explicit ],,,,,
125,1,203,2490,Backwoods Beauty Queen,Florida Georgia Line,Anything Like Me - EP,"Country , Music , Honky Tonk , Urban Cowboy , Contemporary Country",$ 0.99,2011 Florida Georgia Line,4:15,14-Dec-10,464,4511,Backwoods Beauty Queen Florida Georgia Line Anything Like Me Country 2011 Florida Georgia Line 4:15,,,,$ 0.99,,,"December 14 , 2010"
126,0,17,282,"VHS Outro ( Interlude ) X Ambassadors VHS Alternative , Music , Rock , Adult Alternative $ 1.29 1:25",,,,,2015 KIDinaKORNER/Interscope Records,,30-Jun-15,905,52990,Moving Day ( Interlude ) X Ambassadors,,VHS [ Explicit ],Alternative Rock,$ 1.29,( C ) 2015 KIDinaKORNER/Interscope Records,0:19,"June 30 , 2015"
127,0,10,261,VHS Outro ( Interlude ) VHS 1:25 30-Jun-15,X Ambassadors,,"Alternative , Music , Rock , Adult Alternative",$ 1.29,2015 KIDinaKORNER/Interscope Records,,,907,53008,Y2K Time Capsule ( Interlude ) Alternative Rock $ 1.29,X Ambassadors,VHS [ Explicit ],,,( C ) 2015 KIDinaKORNER/Interscope Records,0:32,"June 30 , 2015"
128,1,170,1735,"The Back Roads and the Back Row Cole Swindell Country , Music , Contemporary Country 3:41",,Cole Swindell,,$ 1.29,2014 Warner Music Nashville LLC and WEA International Inc. for the world outside the U.S.,,18-Feb-14,520,10926,The Back Roads & The Back Row Cole Swindell 3:44,,Cole Swindell,Country,$ 1.29,"( C ) 2011 UMG Recordings , Inc.",,"February 18 , 2014"
129,1,160,1595,Fake ( Demo ) Us and Them ( Deluxe Version ) 2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . 5:05,Shinedown,,"Rock , Music , Metal , Hard Rock , Alternative",$ 1.29,,,4-Oct-05,900,52925,"Fake [ Demo ] Us And Them ( Deluxe ) [ Explicit ] Rock $ 1.29 October 4 , 2005",Shinedown,,,,2015 Real Sounds,5:05,
130,0,375,5130,"Money to Blow Birdman , Lil Wayne & Drake Pricele $ $ Hip-Hop/Rap , Music , Dirty South ‰ ãÑ 2009 Cash Money Records Inc. 4:18 23-Nov-09",,,,$ 1.29,,,,787,37223,Been About Money ( Album Version ( Edited ) ) Rap & Hip-Hop $ 0.99 ( C ) 2009 Cash Money Records Inc.,Birdman,Pricele $ $ ( Edited Version ),,,,4:12,"November 23 , 2009"
131,0,300,3564,Club Ca n't Handle Me ( Ridney Remix ) Flo Rida $ 1.29 2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 17-Aug-10,,Club Ca n't Handle Me ( feat . David Guetta ) [ From `` Step Up 3D '' ] { The Remixes } - EP,"Dance , Music",,,6:10,,559,19787,"Good Feeling ( Hook N Sling Remix ) Good Feeling ( Remixes ) Dance & Electronic ( C ) 2009 MPL Tours Inc. under exclusive license to StarCon LLC d/b/a Hear MusicTM November 15 , 2011",Flo Rida,,,$ 1.29,,6:15,
132,1,438,6724,"White Horse Taylor Swift Fearless Country , Music , Rock , Honky Tonk , Pop , Adult Contemporary , Contemporary Country $ 1.29 ‰ ãÑ 2008 Big Machine Records , LLC 3:54 11-Nov-08",,,,,,,,533,17069,White Horse Taylor Swift Fearless,,,"Country , Country Rock , Rock",$ 1.29,"( C ) 2008 Big Machine Records , LLC",3:54,"November 11 , 2008"
133,0,131,1338,Beautiful Now ( feat . Jon Bellion ) [ Charlie Darker Remix ] Zedd Beautiful Now ( feat . Jon Bellion ) [ Remixes ] - EP 10-Jul-15,,,"Dance , Music",$ 1.29,2015 Interscope Records,4:15,,839,42035,"Spectrum ( Deniz Koyu Remix ) [ feat . Matthew Koma ] Zedd Spectrum EP Dance & Electronic $ 1.29 ( C ) 2012 Interscope Records July 31 , 2012",,,,,,6:35,
134,0,286,3449,"Remember You ( feat . The Weeknd ) Wiz Khalifa Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap $ 1.99",,O.N.I.F.C. ( Deluxe Version ),,,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:20,4-Dec-12,741,34332,"Rise Above ( feat . Pharrell , Tuki Carter & Amber Rose ) [ Explicit ] O.N.I.F.C. [ Explicit ] Rap & Hip-Hop 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 4:31",Wiz Khalifa,,,$ 1.29,,,"December 4 , 2012"
135,1,394,5542,"Over When It 's Over Eric Church Country , Music , Rock , Contemporary Country , Urban Cowboy $ 1.29 2:39",,Chief,,,"‰ ãÑ 2011 EMI Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",,22-Jul-11,516,10251,Over When It 's Over Chief 2:39,Eric Church,,Country,$ 1.29,( C ) 2011 EMI Records Nashville,,"July 22 , 2011"
136,0,89,1203,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] David Guetta $ 1.29 24-Nov-14,,Listen ( Deluxe Version ),"Dance , Music , Rock , House , Electronic , French Pop",,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",3:20,,640,27999,"Goodbye Friend ( feat . The Script ) David Guetta Dance & Electronic $ 1.29 November 24 , 2014",,Listen ( Deluxe ),,,2015 If Moving Your Mine,3:49,
137,0,117,1285,I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ) David Guetta Nothing But the Beat,,,"Dance , Music , Rock , House , Electronic",$ 1.29,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",3:34,26-Aug-11,724,34041,"Little Bad Girl ( feat . Taio Cruz & Ludacris ) [ Explicit ] $ 0.99 2015 Real Sounds August 26 , 2011",David Guetta,Nothing But the Beat 2.0 [ Explicit ],Dance & Electronic,,,3:12,
138,1,39,433,"Nothing Would Be Better Nick Jonas Pop , Music , Pop/Rock , Rock 2014 Island Records , a division of UMG Recordings , Inc. / Safehouse Records , LLC 10-Nov-14",Nick Jonas,,,$ 1.29,,4:34,,712,33307,"Nothing Would Be Better Nick Jonas ( Deluxe ) [ Explicit ] November 10 , 2014",Nick Jonas,,Pop,$ 1.29,"( C ) 2014 Island Records/Safehouse Records LLC , a division of UMG Recordings , Inc.",4:34,
139,1,6,251,VHS Outro ( Interlude ) X Ambassadors VHS $ 1.29 1:25 30-Jun-15,,,"Alternative , Music , Rock , Adult Alternative",,2015 KIDinaKORNER/Interscope Records,,,903,52967,"VHS Outro ( Interlude ) [ Clean ] X Ambassadors Alternative Rock $ 1.29 ( C ) 2015 KIDinaKORNER/Interscope Records June 30 , 2015",,VHS [ Clean ],,,,1:26,
140,0,358,5030,"First - Return to Tackyland Cold War Kids Alternative , Music , Indie Rock , Rock $ 1.29 ‰ ãÑ 2014 Downtown Records 3:26 11-Sep-15",,Hold My Home ( Deluxe Edition ),,,,,,576,21803,First 3:20,Cold War Kids,Hold My Home,Alternative Rock,$ 1.29,( C ) 2014 Downtown Records,,"October 21 , 2014"
141,0,343,4715,Ease My Mind ( feat . Niki and the Dove ) [ GTA Remix ] Skrillex Ease My Mind v Ragga Bomb Remixes - EP $ 1.29 4:41 24-Nov-14,,,"Dance , Music",,"2014 OWSLA/Big Beat Records , Inc. for the United States and WEA International Inc. for the world outside of the United States .",,,703,31612,"Scary Monsters And Nice Sprites ( The Juggernaut Remix ) Skrillex More Monsters And Sprites EP Dance & Electronic , Dubstep $ 1.29 3:53 June 7 , 2011",,,,,2011 Rory Bourke Music Co. ( BMI ),,
142,0,287,3450,Remember You ( feat . The Weeknd ) O.N.I.F.C. ( Deluxe Version ) $ 1.99 5:20 4-Dec-12,Wiz Khalifa,,"Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap",,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,,,487,7383,"So High ( feat . Ghost Loft ) [ Explicit ] Rap & Hip-Hop $ 1.29 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company 4:09 August 19 , 2014",Wiz Khalifa,Blacc Hollywood ( Deluxe ) [ Explicit ],,,,,
143,0,279,3414,Remember You ( feat . The Weeknd ) Wiz Khalifa O.N.I.F.C. ( Deluxe Version ) 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 5:20 4-Dec-12,,,"Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap",$ 1.99,,,,749,34350,"Initiation ( feat . Lola Monroe ) [ Explicit ] O.N.I.F.C. [ Explicit ] Rap & Hip-Hop $ 1.29 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States December 4 , 2012",Wiz Khalifa,,,,,4:29,
144,0,101,1263,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] $ 1.29 2010 Gum Prod licence exclusive Parlophone Music France 2:51 21-Aug-09,David Guetta,One Love ( Deluxe Version ),"Dance , Music",,,,,653,28025,"I 'll Keep Loving you ( feat . Birdy & Jaymes Young ) Listen ( Deluxe ) Dance & Electronic $ 1.29 3:08 November 24 , 2014",David Guetta,,,,2015 If Moving Your Mine,,
145,0,25,313,Epilogue ( feat . George the Poet ) Naughty Boy Hotel Cabana 1:28 6-May-14,,,"Pop , Music , R&B / Soul , Contemporary R&B , Hip-Hop/Rap , Pop/Rock , Rock",$ 1.29,2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,,,579,22286,Hollywood [ feat . Gabrielle ] ( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd 4:05,Naughty Boy,Hotel Cabana ( Deluxe Version ) [ Explicit ],Pop,$ 1.29,,,"May 6 , 2014"
146,0,371,5086,"January ( feat . Jamie Woon ) Electronic , Music ‰ ãÑ 2014 Universal Island Records , a division of Universal Music Operations Limited 15-Apr-14",Disclosure,Settle ( Deluxe Version ),,$ 1.29,,5:54,,812,40446,"Confess To Me [ feat . Jessie Ware ] Disclosure Settle ( Deluxe Edition ) Electronica , Dance & Electronic $ 1.29 4:10",,,,,"( C ) 2014 Universal Island Records , a division of Universal Music Operations Limited",,"April 15 , 2014"
147,0,74,1165,"Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] Listen ( Deluxe Version ) Dance , Music , Rock , House , Electronic , French Pop $ 1.29 2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved . 3:20",David Guetta,,,,,,24-Nov-14,634,27986,"Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack ) David Guetta $ 1.29 2015 If Moving Your Mine 3:12 November 24 , 2014",,Listen ( Deluxe ),Dance & Electronic,,,,
148,0,105,1268,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] David Guetta $ 1.29 2010 Gum Prod licence exclusive Parlophone Music France 21-Aug-09,,One Love ( Deluxe Version ),"Dance , Music",,,2:51,,697,31286,"My Shawty ( Album Version ( Explicit ) ) [ feat . Fiend ] [ Explicit ] $ 0.99 May 20 , 2003",David Banner,Mississippi-The Album ( Explicit Version ),Pop,,"( C ) 2003 Universal Records , a Division of UMG Recordings , Inc.",3:54,
149,0,184,2022,"If I Am a Stranger ( Live In Amsterdam ) Singer/Songwriter , Music , Rock 2012 PAXAM RECORDS 2-Jul-12",Ryan Adams,Live After Deaf ( Live ) [ Complete Collection ],,$ 0.99,,5:10,,664,28244,Do I Wait ( Live in Lisbon Bonus Track ) Live After Deaf ( Collection ) 5:08,Ryan Adams,,"Folk , Rock",$ 0.99,2012 PAXAM RECORDS,,"July 2 , 2012"
150,0,156,1577,"Breaking Inside ( feat . Lzzy Hale of Halestorm ) [ Bonus Track ] Rock , Music , Alternative , Grunge , Metal , Hard Rock 24-Jun-08",Shinedown,The Sound of Madness ( Deluxe Edition ),,$ 1.29,2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,3:47,,882,49518,"I Own You ( Bonus Track ) Rock ( C ) 2006 Vanguard June 23 , 2008",Shinedown,The Sound of Madness [ Deluxe ],,$ 1.29,,3:37,
151,0,174,1759,"Turn Down for What ( feat . Juicy J , 2 Chainz & French Montana ) [ Remix ] DJ Snake & Lil Jon Hip-Hop/Rap , Music 3:45",,"Turn Down for What ( feat . Juicy J , 2 Chainz & French Montana ) [ Remix ] - Single",,$ 1.29,"2014 Columbia Records , a Division of Sony Music Entertainment",,19-May-14,619,27480,"Lean On ( Piano Karaoke Accompaniment ) [ Original Key ] [ feat . MÌ ÷ ] Major Lazer , DJ Snake Miscellaneous",,Lean On ( Piano Karaoke Accompaniment ) [ feat . MÌü ],,$ 0.69,Sing as a star,3:14,"August 31 , 2015"
152,1,436,6634,"Wildest Dreams Pop , Music , Rock $ 1.29 ‰ ãÑ 2014 Big Machine Records , LLC . 3:40 27-Oct-14",Taylor Swift,1989,,,,,,454,824,"Wildest Dreams Taylor Swift 1989 Pop $ 1.29 ( C ) 2014 Big Machine Records , LLC . 3:40",,,,,,,"October 27 , 2014"
153,0,77,1175,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] David Guetta $ 1.29 3:20,,Listen ( Deluxe Version ),"Dance , Music , Rock , House , Electronic , French Pop",,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",,24-Nov-14,755,34891,Choose ( Feat . Ne-Yo & Kelly Rowland ; Continuous Mix Version ) David Guetta Dance & Electronic $ 1.29 ( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,,One Love ( Deluxe Version ),,,,3:16,"August 21 , 2009"
154,0,149,1543,"Second Chance ( Live Acoustic from Kansas City ) Shinedown Rock , Music , Metal , Alternative , Hard Rock 5:06",,Somewhere In the Stratosphere ( Live ),,$ 1.29,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,,18-Apr-11,832,41585,If You Only Knew ( Live Acoustic From Kansas City ) ( C ) 2005 MCA Nashville,Shinedown,Somewhere In The Stratosphere,Rock,$ 1.29,,3:55,"April 18 , 2011"
155,0,177,1784,"Piensas en M ' _ ( feat . Luigi 21 Plus , Jory & Yelsid ) [ Remix ] Nicky Jam $ 0.99 4:46",,Nicky Jam Hits,"Latin Urban , Music , Latino",,2014 La Industria Inc. . Licencia a Codiscos S.A.S.,,9-Sep-14,523,11758,"Cuando Te Veo Remix Feat . Nicky Jam ( Urban Version ) $ 1.29 3:51 April 17 , 2015",ChocQuibTown feat . Nicky Jam,Cuando Te Veo Remix Feat . Nicky Jam,"International , Latin Music",,( C ) 2014 Acoda,,
156,0,346,4733,Lick It ( Norman Doray Remix ) Lick It ( Remixes ) - EP,Kaskade & Skrillex,,"Dance , Music , Electronic",$ 1.29,"2012 Ultra Records , Inc.",6:14,17-Apr-12,704,31618,"Scary Monsters And Nice Sprites ( Phonat Remix ) Skrillex More Monsters And Sprites EP Dance & Electronic , Dubstep $ 1.29 2011 Rory Bourke Music Co. ( BMI )",,,,,,3:39,"June 7 , 2011"
157,0,275,3407,We Dem Boyz Wiz Khalifa $ 1.99 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company 3:56,,Blacc Hollywood ( Deluxe Version ),"Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap , Rock",,,,19-Aug-14,488,7387,"We Dem Boyz Remix ( feat . Rick Ross , ScHoolboy Q & Nas ) [ Explicit ] Blacc Hollywood ( Deluxe ) [ Explicit ] Rap & Hip-Hop $ 1.29 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company 5:19",Wiz Khalifa,,,,,,"August 19 , 2014"
158,0,248,3270,"Judas ( Royksopp 's 30 Pieces Remix ) Pop , Music , Dance 2011 Interscope Records 9:18 21-Nov-11",Lady Gaga,Born This Way ( The Remix ),,Album Only,,,,878,49156,"Alejandro ( The Sound of Arrows Remix ) Lady Gaga Pop ( C ) 2010 Interscope 3:57 August 3 , 2010",,The Remix,,$ 1.29,,,
159,0,111,1275,"Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] David Guetta Dance , Music",,One Love ( Deluxe Version ),,$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:51,21-Aug-09,648,28013,Dangerous ( feat . Sam Martin ) David Guetta Listen ( Deluxe ) Dance & Electronic 3:23,,,,$ 1.29,2015 If Moving Your Mine,,"November 24 , 2014"
160,0,360,5062,Do Something Love ( feat . Juliet ) David Guetta Pop Life ( Extended Version ) [ Bonus Version ] 4:10 18-Sep-07,,,"Dance , Music , Rock , Pop , House , Electronic , Electronica , Adult Alternative",$ 1.29,‰ ãÑ 2007 Gum Records,,,762,34901,When Love Takes Over ( feat . Kelly Rowland ) David Guetta 3:11,,One Love ( Deluxe Version ),Dance & Electronic,$ 1.29,( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,,"August 21 , 2009"
161,1,312,3864,"One Mississippi ( Live from CMT `` Listen Up '' ) Bring You Back Country , Music , Honky Tonk , Traditional Country , Contemporary Country 6-Aug-13",Brett Eldredge,,,$ 1.29,2013 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,4:10,,500,8306,"One Mississippi Bring You Back Country August 6 , 2013",Brett Eldredge,,,$ 1.29,2011 Toraay Records,3:45,
162,0,384,5215,"The Motto ( feat . Lil Wayne ) [ Bonus Track ] Drake Hip-Hop/Rap , Music ‰ ãÑ 2011 Cash Money Records Inc.",,Take Care ( Deluxe Version ),,$ 1.29,,3:01,15-Nov-11,857,44681,"Fancy ( Edited ) [ feat . T.I. , Swizz Beatz ] Rap & Hip-Hop ( C ) 2010 Young Money Entertainment/Cash Money Records/Universal Motown 5:19 June 16 , 2010",Drake,Thank Me Later ( Edited Version ),,$ 1.29,,,
163,0,321,4053,"Where Are '`` Now ( with Justin Bieber ) [ Ember Island Remix ] Dance , Music 2015 OWSLA / Mad Decent / Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company 2:31",Skrillex & Diplo,Where Are '`` Now ( with Justin Bieber ) [ Remixes ] - EP,,$ 1.29,,,16-Jun-15,702,31610,"Scary Monsters And Nice Sprites ( Dirtyphonics Remix ) More Monsters And Sprites EP Dance & Electronic , Dubstep",Skrillex,,,$ 1.29,2011 Rory Bourke Music Co. ( BMI ),4:51,"June 7 , 2011"
164,1,230,2901,"Rashi ( Outro ) Mark Ronson Here Comes the Fuzz Dance,Music,Hip-Hop / Rap,Hip-Hop , Alternative Rap , R&B / Soul , Soul , Electronic 2003 Elektra Entertainment for the United States and WEA International Inc. for the world outside of the United States . 2:01",,,,$ 0.99,,,29-Aug-03,570,21458,Rashi ( Outro ) Dance & Electronic 2:01,Mark Ronson,Here Comes The Fuzz [ Explicit ],,$ 0.99,( c ) 2015 Karaoke Freaks,,"August 29 , 2003"
165,0,31,341,Original Don ( feat . The Partysquad ) [ The Partysquad & Punish Smash Em Remix ] $ 1.29 2011 Downtown Records Unders exclusive license to Interscope Records in the U.S.A. 3:38,Major Lazer,Original Don ( feat . The Partysquad ) [ Remixes ] - EP,"Electronic , Music , Dance",,,,1-Nov-11,620,27491,Lean On ( Fono Remix ) [ feat . MÌ ÷ & DJ Snake ] Major Lazer $ 1.29 5:09,,Lean On ( Remixes ),Dance & Electronic,,2015 Mad Decent,,"July 10 , 2015"
166,0,134,1345,Clarity ( feat . Foxes ) [ Brillz Remix ] Zedd 2013 Interscope Records 12-Feb-13,,Clarity ( Remixes ) - EP,"Dance , Music , Electronic , House",$ 1.29,,5:57,,838,42034,Spectrum ( Arty Remix ) [ feat . Matthew Koma ] Spectrum EP Dance & Electronic 6:05,Zedd,,,$ 1.29,( C ) 2012 Interscope Records,,"July 31 , 2012"
167,0,218,2744,Whateva ( feat . Monty ) Fetty Wap Fetty Wap ( Deluxe ) Album Only 2015 300 Entertainment/RGF Productions 5:11,,,"Hip-Hop/Rap , Music , Rap",,,,,545,17201,"679 ( feat . Monty ) [ Explicit ] $ 1.29 ( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves September 25 , 2015",Fetty Wap,Fetty Wap [ Explicit ],Rap & Hip-Hop,,,3:07,
168,0,289,3452,Remember You ( feat . The Weeknd ) Wiz Khalifa $ 1.99 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 5:20 4-Dec-12,,O.N.I.F.C. ( Deluxe Version ),"Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap",,,,,737,34321,Medicated ( feat . Chevy Woods & Juicy J ) [ Explicit ] $ 1.29 5:31,Wiz Khalifa,O.N.I.F.C. [ Explicit ],Rap & Hip-Hop,,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,,"December 4 , 2012"
169,1,46,582,Sunburn ( Bonus Track ) 4:35,Ed Sheeran,#NAME ?,"Singer/Songwriter , Music",$ 1.29,2011 Warner Music UK Limited,,9-Sep-11,450,378,"Sunburn ( Deluxe Edition ) Pop $ 1.29 Doll records 4:35 September 9 , 2011",Ed Sheeran,#NAME ?,,,,,
170,0,224,2809,"Otherside Remix ( Live ) Otherside Remix ( Live ) - Single Hip-Hop/Rap , Music 2011 Macklemore , LLC 31-Aug-11",Macklemore & Ryan Lewis,,,$ 0.99,,6:10,,856,44223,"Gim me Something Good ( Live At Carnegie Hall / 11/17/2014 ) [ Explicit ] Ten Songs From Live At Carnegie Hall [ Explicit ] Rock 6:36 June 9 , 2015",Ryan Adams,,,$ 1.29,( C ) 2015 PaxAmericana Recording Company Under Exclusive License To Blue Note Records,,
171,0,115,1279,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] One Love ( Deluxe Version ) $ 1.29 2010 Gum Prod licence exclusive Parlophone Music France 21-Aug-09,David Guetta,,"Dance , Music",,,2:51,,750,34874,"On The Dancefloor ( Feat . Will.I.Am & Apl De Ap ) Dance & Electronic $ 1.29 ( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd 3:46 August 21 , 2009",David Guetta,One Love ( Deluxe Version ),,,,,
172,1,397,5702,Available ( feat . Akon ) ‰ ãÑ 2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 4:24,Flo Rida,R.O.O.T.S. ( Deluxe Version ),"Hip-Hop/Rap , Music",$ 1.29,,,30-Mar-09,792,37654,"Available [ Feat . Akon ] Flo Rida R.O.O.T.S. ( Route Of Overcoming The Struggle ) ( Amended Amazon Exclusive ) [ Clean ] Rap & Hip-Hop $ 1.29 4:24 March 30 , 2009",,,,,"( C ) 2012 Motown Records , a Division of UMG Recordings , Inc.",,
173,0,234,2962,Pray to God ( feat . HAIM ) [ Calvin Harris vs Mike Pickering Hacienda Remix ] Calvin Harris Pray to God ( Remixes ) [ feat . HAIM ] - Single 3:43,,,"Dance , Music",$ 1.29,2015 Sony Music Entertainment UK Limited,,26-May-15,590,22498,"How Deep Is Your Love ( Calvin Harris & R3hab Remix ) How Deep Is Your Love ( Remixes ) Dance & Electronic $ 1.29 ( C ) 2015 Island Records , a division of Universal Music Operations Limited 4:16 August 7 , 2015",Calvin Harris & Disciples,,,,,,
174,0,122,1299,"I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ) $ 1.29 2011 What A Music Ltd , Licence exclusive Parlophone Music France 26-Aug-11",David Guetta,Nothing But the Beat,"Dance , Music , Rock , House , Electronic",,,3:34,,720,34007,"I Can Only Imagine ( Feat . Chris Brown & Lil Wayne ) David Guetta Nothing But The Beat Dance & Electronic 3:29 August 26 , 2011",,,,$ 1.29,2009 Andy Henningsen,,
